Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Prix,Immatriculation
6.9,166.0,8.5,6.0,17859905.0,346cd1f6-5ed8-4557-86cd-33c1602dca26
7.3,169.0,10.4,5.5,21031290.0,0e78a665-1a6b-4186-9277-395ce763403e
3.4,88.0,3.8,3.1,18721186.0,a5099cb3-7bce-479a-95d3-daa81c09165c
6.720000000000001,166.6,7.739999999999999,5.08,27257887.0,d2db313c-499a-4cff-b701-9fcf8b3fa7af
9.4,212.0,8.78,6.04,45324767.0,ce4c5246-4e43-4177-9517-acd74241b790
6.4,173.0,8.0,5.5,14922201.0,0c5a72b3-7178-49d7-a001-8f20a94cd2d8
5.220000000000001,132.6,8.16,5.42,7944486.0,69a90482-3238-4e34-a9f8-dd820e0a3045
5.1,132.0,6.1,4.6,18360650.0,4417b6b2-e571-455c-85cf-686bd9416178
6.2,145.0,8.319999999999999,5.12,6603157.0,69d56999-a82f-4d6f-9218-72cbe9910d74
2.66,61.0,8.419999999999998,5.28,1534950.0,570c9074-406d-46b2-a7d4-7152fdee37c6
5.9,139.0,7.4,5.1,8078686.0,24d883cf-3068-4949-8ebf-96997f85f102
5.86,145.2,7.340000000000001,5.1,14860776.0,3a027ff4-70e8-4878-85bd-26a34d95759f
4.7,122.0,5.4,4.3,20463779.0,4b481251-135e-40d5-9df4-a10fc967e903
6.339999999999999,158.2,8.0,5.36,39118199.0,e9916268-b28f-44c6-8a88-2296a0a11268
9.8,235.0,13.8,7.5,20296864.0,449721bd-289b-46f7-aa9b-95620d78bfde
6.9,164.0,9.4,5.5,23434866.0,93738096-d2f7-4bdb-ab22-bf5f3cd342c5
6.8,178.0,10.620000000000001,6.16,28971103.0,a6fd0af6-ff7c-4a71-80e9-88b82eb37a6a
5.1,133.0,5.9,4.5,24736803.0,8c4f8ee5-a812-4fc8-b5c1-6c38cc62cbdb
6.9,155.0,6.24,4.239999999999999,26673017.0,e7e7894e-3ff8-45a4-8f6d-c4aff054736d
7.6,175.0,10.4,5.9,27707890.0,e1ab30a8-8c9f-4475-a3fc-76c26abb3cf7
7.2,173.0,9.8,5.6,11824259.0,d388ff6a-eed1-4c50-a117-fc285c73c992
5.8,154.0,6.9,5.2,47236945.0,59cd6b04-b06f-4e53-adb0-199e9d9684fd
3.5,90.0,4.1,3.2,11450369.0,2e33399d-d1b1-4f41-a006-06620adc921b
4.7,124.0,5.8,4.1,14020860.0,5f5e8102-76b7-4b74-bba1-fd84c47ba67f
6.859999999999999,162.6,8.72,5.42,25798382.0,65ecbb2d-a272-4779-a533-c1789790643f
9.4,228.0,13.6,7.0,26038740.0,4b05e3d5-daf8-4f03-b224-e0dad2919ba1
5.66,137.2,7.139999999999999,4.640000000000001,8061327.0,52875fc4-4ca8-46aa-9270-557548887004
5.9,146.0,8.02,5.299999999999999,20254801.0,cf5cf8c4-a9bd-4bc4-9560-d79168369e36
5.2,123.0,6.6,4.3,15029027.0,de4e56ee-3e19-4448-b1d9-e1d668fa3dee
5.7,124.0,7.3,4.7,27073613.0,87b48c24-a743-4ff2-9392-60b24abb2ddc
4.6,120.0,5.4,4.2,10582411.0,cc023b6c-2113-4687-a9c9-6f1044225c11
6.2,145.0,8.319999999999999,5.12,6609166.0,305f40a1-789c-47c6-bebf-32790a5e714b
7.1,188.0,9.7,5.5,30779126.0,9ce9baa8-4aea-4a37-9083-1338da7e4223
7.1,174.0,9.7,5.6,12356384.0,59968385-eff1-47f0-8280-fa268d41853b
5.1,118.0,6.3,4.4,21451916.0,60f12861-9ccd-457f-9eba-58443a87135a
8.88,211.6,14.48,8.059999999999999,56096793.0,76eb9e38-0819-4916-b985-2137691db51e
5.4,147.0,7.0,4.7,18694480.0,5ace914f-c448-4121-83d2-ab0073bcfc3c
4.58,118.0,5.96,3.8200000000000003,12919221.0,b743c4d2-6b0c-43fb-ae3c-c6f75cd97f14
6.8,163.0,8.8,5.7,14020860.0,fbca37b2-f3bf-42f5-9a94-2ff9802d3082
6.840000000000001,174.8,8.88,6.459999999999999,43829208.0,82446299-c5e0-4623-9d57-be401a51c0dd
4.6,105.0,5.6,3.9,17926671.0,72cae60c-877b-4e88-9fc6-0ef9ae70942b
5.2,119.0,6.8,4.3,15002320.0,7683a313-c69a-407b-9d1a-8573766e9e9a
7.5,180.0,10.2,5.9,9514155.0,58ffb99b-6e54-4712-b883-b25738afba5e
7.2,169.0,9.5,5.8,13052753.0,e302a417-d893-4283-9487-47ef1eead291
8.1,188.0,11.3,6.2,38390450.0,ead0daec-558f-4138-8fb2-b0a6a46571e0
5.1,133.0,5.7,4.8,15342827.0,c94aeff6-b73f-4caf-a724-818e4162bdb5
7.039999999999999,166.4,8.76,5.3,19355463.0,0a27649e-a4cc-44b0-a306-8b72450d4d18
5.38,133.4,8.440000000000001,5.180000000000001,5975557.0,8528f944-6a3b-4cc2-88d5-44794fe5adbd
6.3,149.0,8.2,5.2,15155882.0,313e7ef1-7cd3-479f-a527-1cd23a432474
7.2,172.0,9.3,6.0,15122499.0,2e884d26-c8cf-4555-86db-241597906b7a
7.9,188.0,10.9,6.2,14087626.0,b2b4eb0d-403f-4cf7-ad45-c17a867bbfad
4.5,117.0,5.2,4.1,19916298.0,139bf0ff-0852-4a3e-a162-296da68a3fbf
9.2,221.0,12.8,7.1,23114389.0,87b476e8-061f-40fe-b81f-e966c4a3e91e
4.6,122.0,5.7,4.1,14454839.0,54f96755-b23a-40a4-a824-3813b697e0c3
5.2,138.0,6.9,4.2,16424436.0,6085ae04-99a9-465b-b8d3-6a5ff295b6c9
5.4,139.0,6.859999999999999,4.540000000000001,17041354.0,f18d292d-87d0-46ae-8d37-3f0c69d7ab10
5.5,123.0,6.0200000000000005,4.380000000000001,18360650.0,425ad8a8-326f-4443-8c0c-6ff3753bf14f
4.2,96.0,5.2,3.6,12819072.0,5764d1d1-94ae-4535-991a-676646bbddf7
9.5,231.0,13.6,7.1,21538712.0,6676388b-1f59-4e4b-a5f6-efc4eeecc674
5.42,133.4,6.720000000000001,4.58,6870221.0,81c5687b-3e09-4041-bbbf-0f0d1fd2c7cd
3.5,87.0,4.0,3.2,22466759.0,11afc3ce-2396-4a3c-8aee-a9527a43eabf
5.0,132.0,8.42,5.86,45434263.0,9b3d604a-feb5-40bb-8437-4e826ed37c18
5.4,146.0,6.5,4.7,35212388.0,7f7de4de-f234-4a0b-9896-0acdd972ea28
8.5,221.0,10.5,7.3,48291848.0,e643b922-6987-4815-b54e-4a0b7daee140
6.26,159.8,8.379999999999999,5.0600000000000005,16346320.0,7edc0efc-605b-44f2-91a6-82beea69f6e9
4.7,124.0,5.8,4.1,16951887.0,dd0722a4-89ae-4424-9698-3ad460010d8d
4.1,106.0,5.0,3.6,18654420.0,6b0ecbca-582b-4e0d-9594-b66f0fccbf5c
5.9,156.0,6.9,4.8,19589144.0,0e77b3be-3981-47ec-a6b9-b2504c193b0b
4.3,111.0,5.4,3.6,27023538.0,7f303693-30d2-4e12-9f9a-e1c5ae35c49c
2.66,61.0,8.420000000000002,5.28,1334652.0,5aff7b0a-0c1f-4a60-92f9-2576078f342a
7.2,189.0,8.2,6.5,47604158.0,9684c179-a70b-4398-83fa-d47044eed5d8
7.7,205.0,9.3,6.8,16798326.0,dd479760-715e-4588-b61e-7a8ff28e2ee0
5.4,146.0,7.0,4.5,14775316.0,f18fec9e-e5f0-4999-940e-192192dd6e34
9.2,216.0,12.8,7.1,22867355.0,88d0c560-bacc-4d99-bff9-24c94a30d26e
6.0,161.0,7.9,4.9,26592898.0,b1fbbf04-be1c-4056-a03d-116d7f7ce07d
9.4,219.0,13.6,7.0,31146339.0,7fcb4223-3d15-4499-9a0a-73435035b7b2
3.0,69.0,8.419999999999998,5.279999999999999,2736738.0,73f6adf3-a67b-47bb-8772-3e4258766711
5.0,118.0,6.2,4.3,7471115.0,bc6fc58a-cb84-45a9-a3da-f573e0dc2442
7.0,158.0,9.22,5.799999999999999,17956716.0,6f4ab0c8-a2fb-4149-8c32-4eb05cfac4db
5.12,123.0,7.0600000000000005,4.56,7387658.0,3c49ddec-05db-45b8-a8b9-4307b9d0af76
4.779999999999999,121.8,5.76,4.18,15549801.0,a7ffa787-186e-44bd-9276-b03448bb0f81
7.0,163.0,9.3,5.6,27173762.0,bf233d3d-6850-47a1-98a8-23ae4542ac02
9.3,223.0,13.1,7.1,28141869.0,c75b24b0-927a-409d-8bd3-eb066024db78
8.1,194.0,11.2,6.3,18260501.0,61176cc7-b582-4413-8a18-dd92c01bfc5c
4.76,129.0,6.0,4.06,16043870.0,00dda7f3-8e27-4707-af51-c596fcc6e7d3
7.1,169.0,9.5,5.8,15756776.0,7744a955-bd1e-48c9-947f-2fc7496d3130
4.5,119.0,5.6,3.9,11884348.0,26e129f3-2546-42e5-bd0e-2168568c0c31
7.8,208.0,10.6,6.2,28842912.0,66b22a82-f049-4710-8d6f-fdcca43728d9
14.1,329.0,20.9,10.2,45100433.0,7d66b124-b13d-4cea-a058-d09047062762
12.9,309.0,17.9,10.0,33226100.0,026f8119-688f-48dc-aca9-da486ac54c5e
5.4,125.0,6.16,4.040000000000001,7644707.0,303306ab-b2c7-429b-a00e-8c8de543803f
6.42,152.6,8.579999999999998,5.139999999999999,15389563.0,93a265e6-9c39-43c7-9f40-1409fb352555
7.5,196.0,10.899999999999999,6.38,25337697.0,f36839f7-9446-4a3a-bca5-c4106e1366fc
6.6,174.0,8.9,5.3,30578828.0,b9820365-b780-4f47-8091-03a461f57ef0
7.6,172.0,7.5600000000000005,5.319999999999999,34978707.0,530b74a1-e2fe-4ded-83e6-9c4df904c844
5.0,127.2,6.859999999999999,4.6,18932167.0,6a37d598-abd7-4de7-a24f-ffeb4163d4ae
4.3,114.0,5.2,3.8,17385866.0,fcf0c912-994c-43a9-b0b1-5b3467ffe987
11.2,269.0,14.9,9.0,37255428.0,3659f1da-1c76-4725-afa4-e974824ea75d
5.3,124.0,7.0,4.4,11924408.0,23f12cfb-7006-4fdd-9848-e475f6e26873
6.7,177.0,9.2,5.1,24035760.0,f34f713c-9238-4549-8a72-6df8f9d2f5df
9.0,210.0,12.6,6.9,43531432.0,19ba8839-5187-4f2e-a2df-f943c3a54a0d
6.16,147.0,6.419999999999999,4.4399999999999995,20967195.0,958542f6-bf90-4e6f-aa9a-766acf446c04
6.6,172.0,8.7,5.4,22299844.0,92ad4bf3-a952-4daa-b5bf-fa11c3ea4d47
5.6,127.0,8.459999999999999,6.480000000000001,26499425.0,728a690a-66dd-46f2-b2a6-1719991b6ede
5.9,137.0,7.3,5.1,16257521.0,ffbcd025-e965-4ca6-8c18-d52ec864ad1e
6.9,183.0,9.2,5.6,48939478.0,55749e43-4803-4a93-b7e8-4d39bfd9172d
2.9,64.0,11.540000000000001,6.859999999999999,84025011.0,1ed4a8ba-8c08-4a05-9a0b-7dbc041296ae
9.3,211.0,11.7,8.0,66766000.0,aa3eed54-48be-4494-a3f8-c51a4b1189ab
8.2,220.0,10.0,7.2,24402973.0,2c9b4a7d-0160-4b1a-853f-5e342b670f1f
5.6,126.0,6.7,4.540000000000001,19021633.0,8ea7cb16-0167-4f4c-bf89-def54b3aa168
6.6,150.0,9.059999999999999,5.9,38924578.0,d643b8c7-5531-44df-8ae1-41cdc5a52574
6.3,149.0,8.7,4.9,7677422.0,28dd4172-c225-42df-a364-2970649b8a75
14.2,337.0,20.2,10.8,33383000.0,091b6b84-d503-4572-9a60-3cf0811a86b6
6.08,133.6,7.959999999999999,5.0200000000000005,12163430.0,e904e1ae-838e-4a26-a36f-3cc1b65814be
4.6,102.0,5.5,4.1,14121009.0,691fadc4-7d94-41af-bcac-9d381105257d
3.9,103.0,4.8,3.4,10482262.0,5e95a1ce-93b6-4c31-9b1f-8c59baff668b
7.3,179.4,9.5,5.98,41501746.0,1f0bdc06-ca11-4377-8296-993e007a4fdc
8.6,205.0,11.9,6.7,17225628.0,050cffe6-5518-44c6-b3c2-e70fe9990c25
10.8,255.0,14.7,8.5,27106996.0,228efcaa-58af-40ee-823d-a62aef509f4b
5.9,139.0,7.2,5.2,10842798.0,acfa577b-9c69-403f-b1ed-d8c4f169b6b2
4.4,120.0,5.2,4.0,18580978.0,1bca0ec4-e309-4cdc-ad9e-d0fb78294f06
5.7,149.0,7.1,4.8,26372570.0,8d8fbbca-78ea-4e23-9e9e-241318c3cca6
4.5,119.0,5.4,4.0,10508968.0,ac262c26-234e-49a7-ad7a-5d6d220edf62
4.4,116.0,5.1,4.1,23027593.0,65cb929d-bed0-47b2-81fa-8814a9ee50ca
4.5,117.0,5.2,4.0,29650781.0,16e014a0-f0e8-4754-937d-585cbe3679d0
6.7,161.0,8.7,5.5,13820562.0,9145b28e-5840-4e4f-a38a-004bc5e41a4b
4.3,114.0,5.3,3.8,25104016.0,f8cdd7ae-0d38-410f-b765-3283b894a44c
5.92,121.0,7.340000000000001,5.16,13419966.0,99bfca91-9a0f-44de-b474-137bae37b930
6.6,174.0,7.7,6.0,44199092.0,f3ec8f5e-6384-4b9f-af73-ef14c5d8d5a7
6.8,181.0,9.0,5.5,20997907.0,d8548f41-efd6-460d-b2ea-8e45cfbc5f2c
4.4,116.0,5.3,3.9,27941571.0,18dc4235-bdc9-4e8a-a6f8-dbfa53c044be
5.640000000000001,132.4,7.159999999999999,4.74,8511997.0,cd51d095-b535-4c7d-8985-19284c88c0ea
3.8,98.0,4.2,3.5,20370307.0,6d6eccef-425f-4aa4-8399-47e1787b7c3f
10.3,242.0,15.5,7.4,57518241.0,66cf161f-c638-4b8d-9ecf-5e615ecdc7c8
4.4,115.0,5.1,3.9,21598801.0,512c0aea-a61b-46bb-a0e4-bd47b5bad0a3
5.74,256.0,5.840000000000001,4.6,31967561.0,c352f2b0-c1c7-447d-b556-de4c6c8b87d1
4.72,114.6,5.88,4.02,11089165.0,ad92cf82-e3a3-474d-b5b0-7fa9989a5db8
4.9,129.0,7.659999999999999,5.2,26372570.0,fd160f9e-f73c-4b06-9283-366bac7b890a
4.3,119.0,5.0,4.0,13253051.0,e2c61a85-5152-4a3d-a46d-916b9ff2896e
3.7,97.0,4.2,3.3,10215198.0,10c6f9e9-0358-46d2-940f-16fd7ef89ac7
6.7,151.0,8.1,5.8,41862282.0,1ce6c9bf-1452-4125-96fd-19d64dfd2485
6.2,164.0,8.3,5.0,33115936.0,0d23dbfe-9a4f-4013-a807-10abce6346dd
4.2,109.0,5.0,3.8,22620321.0,4b4b0646-8863-4e2c-8ab8-9c3c1a318884
8.1,186.0,7.599999999999999,5.26,39358557.0,331e814f-547e-4345-9f68-bf4696f5be76
4.7,110.0,8.24,5.12,5474144.0,b47ace33-dde0-4900-bba9-ec05d69926ca
6.8,179.0,8.52,5.540000000000001,31741224.0,e4872fc9-baa8-4c2d-9ba6-35146ec2c753
1.8,40.0,8.72,5.6,36774713.0,3784be27-1532-41c8-9aa6-c827439b1132
7.5,179.0,10.2,6.0,29210125.0,b1c8b352-8121-45df-b88f-42963672fcd2
2.66,61.0,8.419999999999998,5.28,833907.0,746e727c-e912-461a-b05e-e91bc209f812
5.859999999999999,143.2,8.88,6.42,42447152.0,8875525d-50dc-4818-87d3-5492dabfe697
6.42,158.4,8.46,5.24,15704031.0,87bfb90b-bb06-409b-8c8f-5c36ae607e4e
6.0,158.0,7.8,4.9,18794629.0,e42d759e-071e-4af5-b942-e1b779b6646e
9.9,237.0,13.9,7.7,28242018.0,23db200d-07da-43e7-8ca9-bd6cc9c3468a
8.6,272.0,14.0,10.5,22016088.0,7e73dc4e-6375-4183-8454-f19eaee2c5df
5.1,129.0,8.52,5.66,22760529.0,2a29c4c7-090e-49f3-a82a-22ecd8874592
6.6,179.0,7.3,6.2,46969881.0,f98fb96c-1de7-44a1-a6b1-712519070f51
6.9,182.0,7.7,6.4,25404463.0,7de0fd05-f8d8-4d75-af69-fb722c5cb24f
8.0,209.0,9.3,7.3,43998794.0,6ecfba95-b0b0-4a79-be9e-86d566a8b96d
7.1,186.0,10.579999999999998,6.9,50074500.0,b3720eaa-931f-4169-971a-ec10eefaeb96
4.4,103.0,5.3,3.9,8823127.0,8a2a98c3-a8d2-4c7b-996f-df7a819a7d8e
6.3,143.0,9.84,5.9799999999999995,39058110.0,29f63fdb-e89b-4633-a83d-b1f4da852c77
9.8,229.0,14.7,6.9,36253938.0,c7b350eb-15f5-474b-bbe0-162914a7e13b
4.2,110.0,5.1,3.7,13533468.0,9e5adbd5-963a-4824-a55c-17a2ac5388f0
5.5,122.0,6.9,4.6,16157372.0,63375bf5-4b15-495a-9bd0-ba74468bae1c
4.9399999999999995,156.2,9.22,5.72,25838442.0,82ba6a67-d02e-4a1d-9af3-b2f33f980336
5.6,190.0,7.58,5.58,26359217.0,b79e3297-fe5f-44e7-b3e9-84a8471a6028
4.779999999999999,132.0,7.24,4.74,26639634.0,3c0b9dea-6869-4dad-a4ae-f99c4c1162c6
6.4,153.0,8.6,5.1,8529356.0,a0b90763-9c6d-45eb-a5e9-ec53905c7388
4.8,127.0,5.4,4.5,30044700.0,4a052695-98b3-4ec2-a295-d09265babcd0
6.6,174.0,8.2,5.7,24763509.0,d6f6687c-b1da-48ba-b371-65ae6bc017d2
5.0,134.0,6.4,4.2,16691500.0,28f234c5-365f-4758-9b1e-e10c74dc20dc
3.9,89.0,3.9,3.7,19428906.0,69b6419a-03e3-45ea-b635-1ab99cfdac34
5.459999999999999,115.8,8.18,5.26,28482376.0,7e62d0b9-82fd-4207-92b7-390af5e140aa
6.5,126.0,7.7,5.8,18754569.0,6898b555-621b-4ec2-a5fb-0020ba428272
6.6,173.0,8.3,5.6,19195225.0,5752be8f-5848-444c-8e88-de3641ff5bf9
8.6,225.0,8.8,5.74,30737731.0,029987c9-28bc-4fdb-86ff-27d4eaebdbd1
2.7,66.6,8.420000000000002,5.279999999999999,2430282.0,fb69e6a0-f9ac-4309-9c00-7c2429803238
5.639999999999999,135.6,6.779999999999999,4.52,11346882.0,d9eb1b7d-a1b9-41a1-9f31-8318b4c157db
6.2,144.0,8.2,5.1,37121896.0,15ed6070-9ffb-4462-9979-9aa65c767734
4.2,110.0,4.8,3.9,22573585.0,303b580c-ee40-43ef-94dd-86c4d7245414
10.0,282.0,11.9,8.8,16491202.0,19a82ccb-9887-47ee-a6aa-b387f3e5fd47
7.4,171.6,10.28,6.2,28642614.0,e861f2d8-5c0a-4dcd-8d03-56c85a89fb84
4.8,118.6,6.459999999999999,4.24,18634391.0,d77dd57d-8290-4cae-a5d6-29f276eee098
11.2,268.0,16.2,8.4,40193132.0,489b8474-c2ba-4f50-8530-975f91aec095
5.9,154.0,7.5,4.9,30879275.0,60e5f1e4-c47a-4645-ae08-0387460cd92b
5.8,151.0,6.7,5.2,39191642.0,8ed1f9ba-9bf9-41ca-af2b-93a362fe4b47
9.6,234.0,13.7,7.2,31493522.0,be91fa25-4900-4df9-aed3-2487cb2e9cf6
10.9,260.0,15.9,8.0,23868177.0,91dab465-6d37-46ff-bfd8-03681be05eac
9.4,236.0,12.5,7.6,23875522.0,048a694b-4b2b-47f7-9c3f-4429daa71dad
6.3,170.0,8.9,4.9,12662172.0,44fd57c6-3fc3-4a93-a6ab-bdc5b04c2ad8
5.760000000000001,140.4,6.959999999999999,4.639999999999999,16275548.0,ec1db9f8-83bf-4698-834f-b2dce896402f
5.8,154.0,7.6,4.9,22673734.0,d1afaf32-e0a8-465f-8384-5f6684a8f895
6.6,158.0,8.6,5.5,10115049.0,d46d5e41-2213-4ebe-8bae-b11852eabdfd
6.68,113.0,8.620000000000001,5.84,21632184.0,98930293-7e6d-4a4a-8b8f-db0deea447e1
3.8,99.0,4.5,3.4,19308727.0,1bc8bd4c-a0f8-45b8-8ebb-b6a09a342a1a
5.9,135.0,5.720000000000001,4.66,21565418.0,eb7d403c-49da-43bc-83b3-0e77dc27149c
6.9,159.0,9.1,5.6,15756776.0,e9999ba2-3d7d-4f20-8a1a-a5655bec90b4
5.5,136.0,6.3,5.0,15623244.0,acc1618b-1478-43ae-9997-2a91138feff0
4.1,95.0,5.0,3.6,9280474.0,4d2d365c-2760-43f0-ae95-cbc94ede0ef4
5.459999999999999,139.4,7.0200000000000005,4.5600000000000005,22817948.0,2cf4de87-289e-4eca-b50b-2845448181ba
7.0,164.0,9.6,5.6,35486129.0,32c74a04-86b7-4d67-9453-a636f0a9748a
9.6,225.0,13.9,7.1,31313254.0,fafdedee-5fd8-4b63-99a7-a180f02e9f74
5.4,125.0,6.6,4.7,15690010.0,8dd782fc-d17f-4199-959d-0b5bbde5b11d
3.9,104.0,4.7,3.5,14221158.0,d1edbd67-1dc9-446c-91fd-52dc393b4b5d
5.779999999999999,141.2,7.4799999999999995,4.840000000000001,18160352.0,b63f3f68-9861-44a5-8a19-a873086dc03c
4.4,114.0,5.1,4.0,19462289.0,7e4be28c-f5e9-4d40-8d43-b52623c05808
5.5,125.0,6.840000000000001,4.8,15649950.0,bd0b7977-ff57-4d19-b4bb-e41001140bc2
4.2,109.0,5.1,3.6,12345033.0,827f6797-8f6d-4534-9369-2c31c9023df1
8.4,201.0,11.8,6.5,14922201.0,db50a599-7e11-434d-9514-16f2d99b189b
6.1,137.0,8.14,4.959999999999999,15049056.0,09564ec8-60aa-4580-bfb4-c80b3f8349c8
9.5,219.0,12.4,7.8,79908219.0,9914e585-ab95-4ef7-a9ab-01ca105382f2
5.8,170.4,8.06,5.7,29984611.0,915d39c2-a525-4f45-8cb7-fa875b3f71b7
5.6,145.0,6.4,5.1,25771676.0,f640c068-8106-4038-8d8d-9c9bd0c23eb4
8.5,203.0,12.0,6.6,22600291.0,00a69d02-6b2d-421c-9f42-abcc7a741333
4.2,110.0,5.2,3.5,12418476.0,d67f461e-4b8e-451d-a677-3d4617b002aa
5.039999999999999,126.4,7.040000000000001,4.68,10948956.0,b94f5b2d-24bc-4368-8b4d-a8f0eab6e713
4.2,110.0,4.9,3.8,28128516.0,daa7e929-2af7-4cee-81ad-0b353dc18299
5.4,126.0,7.2,4.4,9073499.0,10766f86-42de-435d-b011-dc82b5950336
4.94,135.2,8.74,6.5600000000000005,42509912.0,9301609e-748f-472b-a855-c12f867a7b14
7.0200000000000005,169.2,8.88,5.860000000000001,41906348.0,8928643e-ad58-458a-8aec-ff8a8d8f6ea8
6.4,152.0,8.5,5.2,9921428.0,1cee038e-2abe-40a9-ad3c-ff6786b369ee
6.3,148.0,8.5,5.1,17559458.0,47ea4507-15dc-48be-bd45-515d6050cfab
4.3,107.0,7.7,5.18,28575848.0,2eb10390-8225-49b0-8c2f-9055cd504353
7.360000000000001,141.0,9.6,6.040000000000001,35586278.0,6bb21268-3206-42aa-8016-d143106939bb
7.0,183.0,8.4,6.2,25304314.0,ec6338ca-09ed-41d0-a542-062b80845991
10.8,259.0,14.8,8.5,22266461.0,64b6fa6d-7fa8-4c73-b481-cbccf72871d1
4.5,104.0,5.2,4.0,8252278.0,ef8dea6c-8a4f-4eb0-9fb8-595e59eb66d4
6.4,145.0,7.1,6.0,11517135.0,8b603e51-7c4a-4b87-a60c-9719817a47b6
6.8,161.0,8.6,5.8,12218178.0,5d080621-00ea-4bbd-b9e8-2e09e3efd253
4.0,105.0,4.7,3.6,18060203.0,6bf03f9e-3f47-42dd-932e-9c6db37d169f
4.2,110.0,5.1,3.7,23034270.0,50d0c0ae-c059-4301-bfa2-22e6d40dc26f
4.5,104.0,5.1,4.2,35653044.0,c71b7cc9-d4f2-45c1-b4fb-3d17bb1bc264
11.4,266.0,16.4,8.5,78349901.0,3a3424e4-ba46-4f07-9665-8521ee35034b
5.0,131.0,6.0,4.4,20710813.0,d08e7cb6-bb3f-4e12-885c-76b6818c597b
2.66,61.0,8.419999999999998,5.28,1534950.0,a540e729-b934-4b70-8f36-0e7c5c4b1b1c
4.82,121.0,5.819999999999999,4.24,27056922.0,851dd824-e853-4886-89dd-35d21ac7c882
13.4,317.0,18.8,10.2,30478679.0,feaab49d-2f8f-42b4-bdf5-de47f073483a
4.3,114.0,5.1,3.9,34417873.0,c810993e-e0f0-4743-aacd-a22a6da16a27
6.0,159.0,7.6,5.0,21966014.0,d4e4aec5-7a7e-4b02-9b10-0222b44f366c
2.66,61.0,8.419999999999998,5.28,633609.0,0c540128-c29f-4e66-b5bb-e908e3b357ef
4.9,115.2,5.58,4.04,10348062.0,21db121b-1d3b-4bdd-8d85-cfa348804207
7.2,186.0,7.8,6.8,27184445.0,337a17c9-7fbd-4f91-91e7-c1fd8b1f3613
4.1,95.0,4.6,3.8,10148432.0,84dd4a3c-3489-4cb1-ac51-ad49c6c2a106
4.2,97.0,4.8,3.8,10198506.0,dc6b1683-0c64-446c-bc3d-0a387c28d9c1
5.8,137.0,7.3,4.9,6603157.0,dacf8f92-448c-4545-80e8-91625c52139c
6.68,207.0,6.4799999999999995,4.68,24796892.0,e02dfef6-c0a1-4100-9863-2fce68c3b9bc
7.7,205.0,9.3,6.8,15155882.0,05f38ab9-6aa5-4c89-9c1a-ee50039d99a3
7.2,191.0,9.6,5.9,24436356.0,926f250e-4918-490e-bc13-d73592075583
6.18,145.2,8.5,5.88,38629472.0,dc47cc82-176e-431c-8c0d-7f141b623664
4.5,105.0,5.6,3.9,12017880.0,8dce55ca-6857-4a0b-8334-d2ebfcf785bd
5.9,154.0,6.8,5.4,28709380.0,eeaf8666-a9e4-4377-aa85-b11347741c9c
6.32,222.0,7.08,5.04,31927501.0,5807b559-49b1-45e8-8e6e-b39a1226b1fd
6.8,158.0,7.0200000000000005,5.78,26472719.0,65bc805d-0082-4060-91c2-bfa74e25a42a
4.3,125.0,4.9799999999999995,3.9200000000000004,21164822.0,10249f9e-d990-49fd-b869-ad211914c34d
4.9,123.0,5.8,4.5,29877785.0,40422b52-6803-44e7-bbe4-f4e1878578ab
6.0,136.0,9.219999999999999,5.72,25838442.0,9cad38e9-88dc-4213-aa1b-f6ea70826950
8.3,226.0,10.7,6.9,26259068.0,81649701-7a8d-49e8-aab3-3d2882569783
12.0,287.0,17.2,9.0,49774053.0,5e314f7b-fdd7-4839-86df-3e4618a12fff
4.2,109.0,5.1,3.6,13012693.0,91682107-31d6-45ca-a84f-a17d89a5eaf0
4.3,112.0,4.9,3.9,20964524.0,0b2622b5-8b3a-4c6d-9477-12c82c806a85
5.7,154.0,7.5,4.7,16150695.0,a15ec5de-f8c3-4aee-8c0f-dd9292b83405
4.1,108.0,4.7,3.8,19882915.0,d312ee77-45e2-4a59-b2d9-3d8df363e218
7.88,169.0,8.18,5.24,25604761.0,c6ee0326-65b3-4514-87c4-689e9766f449
6.4,169.0,7.3,5.9,82456010.0,d7877513-4044-47dd-937d-23161d499e5b
5.6,129.0,6.860000000000001,4.6,16991947.0,22f72301-8c63-4445-bb7d-0b14cf3a0171
5.3,138.0,6.0,4.5,28709380.0,e2259e9b-0b37-485b-9b7e-7240e6141cdc
6.6,174.0,9.0,5.2,38323684.0,3f25fae4-abe3-4dde-adec-efc0f5cd1de9
7.280000000000001,178.0,8.639999999999999,5.840000000000001,33802290.0,0e40e8bd-b3c1-4df9-a053-fe3568c3ce72
5.6,149.0,7.0,4.8,22066163.0,33e16cb8-c95c-4ed8-bc41-04c98cb59a3b
4.4,101.0,4.3,4.3,24937101.0,f7de7329-b25d-4852-a1c8-4854e4901597
6.220000000000001,180.0,7.0,5.4,42072595.0,f177e861-d9fa-4f38-8523-3c43ca3996ad
2.66,61.0,8.419999999999998,5.28,2002312.0,ff0d3c0b-7b2b-4553-bce9-e0703a5106fc
6.1,111.0,7.68,5.140000000000001,22847325.0,a5e10ecf-67d4-4b42-b8e3-15ff03010e11
4.7,110.0,5.8,4.1,23247921.0,47e297f1-bdf0-402f-bc9f-b1b0b41381a0
5.9,158.0,8.1,4.7,32488336.0,ce1ae0c5-b799-45ac-b9a4-c9af05fea52b
