nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Prix,Immatriculation
5.0,480.0,1560.0,28141869.0,c75b24b0-927a-409d-8bd3-eb066024db78
5.0,430.0,1840.0,18260501.0,61176cc7-b582-4413-8a18-dd92c01bfc5c
5.0,351.0,1125.0,16043870.0,00dda7f3-8e27-4707-af51-c596fcc6e7d3
5.0,404.0,883.0,15756776.0,7744a955-bd1e-48c9-947f-2fc7496d3130
5.0,341.0,1166.0,11884348.0,26e129f3-2546-42e5-bd0e-2168568c0c31
5.0,520.0,1529.0,28842912.0,66b22a82-f049-4710-8d6f-fdcca43728d9
5.0,457.0,1554.0,45100433.0,7d66b124-b13d-4cea-a058-d09047062762
6.0,457.0,1147.8,33226100.0,026f8119-688f-48dc-aca9-da486ac54c5e
4.4,387.4,809.6,7644707.0,303306ab-b2c7-429b-a00e-8c8de543803f
5.0,429.8,2097.8,15389563.0,93a265e6-9c39-43c7-9f40-1409fb352555
5.0,421.2,1795.0,25337697.0,f36839f7-9446-4a3a-bca5-c4106e1366fc
5.0,540.0,1412.8,30578828.0,b9820365-b780-4f47-8091-03a461f57ef0
5.0,380.0,1377.2,34978707.0,530b74a1-e2fe-4ded-83e6-9c4df904c844
5.4,455.8,1437.4,18932167.0,6a37d598-abd7-4de7-a24f-ffeb4163d4ae
5.0,463.4,1463.8,17385866.0,fcf0c912-994c-43a9-b0b1-5b3467ffe987
7.0,249.0,1837.0,37255428.0,3659f1da-1c76-4725-afa4-e974824ea75d
5.0,430.0,1335.6,11924408.0,23f12cfb-7006-4fdd-9848-e475f6e26873
5.0,530.0,1595.4,24035760.0,f34f713c-9238-4549-8a72-6df8f9d2f5df
2.0,310.0,4825.8,43531432.0,19ba8839-5187-4f2e-a2df-f943c3a54a0d
5.0,567.0,1774.2,20967195.0,958542f6-bf90-4e6f-aa9a-766acf446c04
4.0,226.0,403.0,22299844.0,92ad4bf3-a952-4daa-b5bf-fa11c3ea4d47
5.0,587.0,1776.0,26499425.0,728a690a-66dd-46f2-b2a6-1719991b6ede
5.0,350.0,1170.0,16257521.0,ffbcd025-e965-4ca6-8c18-d52ec864ad1e
4.0,450.0,2439.0,48939478.0,55749e43-4803-4a93-b7e8-4d39bfd9172d
5.0,526.6,420.0,84025011.0,1ed4a8ba-8c08-4a05-9a0b-7dbc041296ae
4.0,445.0,1047.8,66766000.0,aa3eed54-48be-4494-a3f8-c51a4b1189ab
7.0,521.4,700.0,24402973.0,2c9b4a7d-0160-4b1a-853f-5e342b670f1f
5.0,380.0,1270.0,19021633.0,8ea7cb16-0167-4f4c-bf89-def54b3aa168
5.0,470.0,1290.0,38924578.0,d643b8c7-5531-44df-8ae1-41cdc5a52574
5.0,360.0,705.0,7677422.0,28dd4172-c225-42df-a364-2970649b8a75
5.0,534.6,3348.0,33383000.0,091b6b84-d503-4572-9a60-3cf0811a86b6
8.0,322.0,872.8,12163430.0,e904e1ae-838e-4a26-a36f-3cc1b65814be
5.0,351.0,1125.0,14121009.0,691fadc4-7d94-41af-bcac-9d381105257d
5.0,286.0,737.0,10482262.0,5e95a1ce-93b6-4c31-9b1f-8c59baff668b
3.0,653.0,1171.2,41501746.0,1f0bdc06-ca11-4377-8296-993e007a4fdc
5.0,430.0,1840.0,17225628.0,050cffe6-5518-44c6-b3c2-e70fe9990c25
5.2,465.4,1385.0,27106996.0,228efcaa-58af-40ee-823d-a62aef509f4b
5.0,280.0,1332.0,10842798.0,acfa577b-9c69-403f-b1ed-d8c4f169b6b2
5.0,380.0,1202.0,18580978.0,1bca0ec4-e309-4cdc-ad9e-d0fb78294f06
5.0,430.0,1241.0,26372570.0,8d8fbbca-78ea-4e23-9e9e-241318c3cca6
5.0,560.0,1810.0,10508968.0,ac262c26-234e-49a7-ad7a-5d6d220edf62
5.0,510.0,1409.2,23027593.0,65cb929d-bed0-47b2-81fa-8814a9ee50ca
5.0,530.0,995.0,29650781.0,16e014a0-f0e8-4754-937d-585cbe3679d0
5.0,500.0,1590.0,13820562.0,9145b28e-5840-4e4f-a38a-004bc5e41a4b
5.0,485.0,1500.0,25104016.0,f8cdd7ae-0d38-410f-b765-3283b894a44c
5.0,355.0,1443.2,13419966.0,99bfca91-9a0f-44de-b474-137bae37b930
5.0,580.0,1642.0,44199092.0,f3ec8f5e-6384-4b9f-af73-ef14c5d8d5a7
5.0,481.0,1560.0,20997907.0,d8548f41-efd6-460d-b2ea-8e45cfbc5f2c
5.0,618.0,480.0,27941571.0,18dc4235-bdc9-4e8a-a6f8-dbfa53c044be
4.2,261.0,1051.0,8511997.0,cd51d095-b535-4c7d-8985-19284c88c0ea
5.0,500.0,1520.0,20370307.0,6d6eccef-425f-4aa4-8399-47e1787b7c3f
4.0,135.0,1784.2,57518241.0,66cf161f-c638-4b8d-9ecf-5e615ecdc7c8
5.0,360.0,1200.0,21598801.0,512c0aea-a61b-46bb-a0e4-bd47b5bad0a3
3.0,642.0,1812.6,31967561.0,c352f2b0-c1c7-447d-b556-de4c6c8b87d1
4.2,255.0,770.0,11089165.0,ad92cf82-e3a3-474d-b5b0-7fa9989a5db8
5.0,470.0,1355.0,26372570.0,fd160f9e-f73c-4b06-9283-366bac7b890a
5.0,305.0,1454.0,13253051.0,e2c61a85-5152-4a3d-a46d-916b9ff2896e
5.0,502.0,1161.4,10215198.0,10c6f9e9-0358-46d2-940f-16fd7ef89ac7
4.0,380.0,1517.4,41862282.0,1ce6c9bf-1452-4125-96fd-19d64dfd2485
5.0,565.0,1660.0,33115936.0,0d23dbfe-9a4f-4013-a807-10abce6346dd
4.0,312.0,1006.0,22620321.0,4b4b0646-8863-4e2c-8ab8-9c3c1a318884
5.0,591.0,1383.0,39358557.0,331e814f-547e-4345-9f68-bf4696f5be76
5.0,232.4,1058.4,5474144.0,b47ace33-dde0-4900-bba9-ec05d69926ca
8.0,639.4,1498.2,31741224.0,e4872fc9-baa8-4c2d-9ba6-35146ec2c753
7.0,469.0,3672.0,36774713.0,3784be27-1532-41c8-9aa6-c827439b1132
5.0,455.0,1703.4,29210125.0,b1c8b352-8121-45df-b88f-42963672fcd2
5.0,232.4,1058.4,833907.0,746e727c-e912-461a-b05e-e91bc209f812
3.0,534.0,1553.0,42447152.0,8875525d-50dc-4818-87d3-5492dabfe697
5.6,370.4,1143.4,15704031.0,87bfb90b-bb06-409b-8c8f-5c36ae607e4e
5.0,540.0,1700.0,18794629.0,e42d759e-071e-4af5-b942-e1b779b6646e
5.0,520.0,1577.2,28242018.0,23db200d-07da-43e7-8ca9-bd6cc9c3468a
9.0,539.8,5300.0,22016088.0,7e73dc4e-6375-4183-8454-f19eaee2c5df
5.0,426.0,1378.0,22760529.0,2a29c4c7-090e-49f3-a82a-22ecd8874592
5.0,690.0,2010.0,46969881.0,f98fb96c-1de7-44a1-a6b1-712519070f51
8.0,358.2,1302.8,25404463.0,7de0fd05-f8d8-4d75-af69-fb722c5cb24f
7.0,425.0,1419.0,43998794.0,6ecfba95-b0b0-4a79-be9e-86d566a8b96d
5.0,630.0,2055.0,50074500.0,b3720eaa-931f-4169-971a-ec10eefaeb96
4.0,251.0,959.0,8823127.0,8a2a98c3-a8d2-4c7b-996f-df7a819a7d8e
5.0,480.0,1189.0,39058110.0,29f63fdb-e89b-4633-a83d-b1f4da852c77
5.0,462.0,1599.0,36253938.0,c7b350eb-15f5-474b-bbe0-162914a7e13b
4.0,270.0,920.0,13533468.0,9e5adbd5-963a-4824-a55c-17a2ac5388f0
4.0,211.0,731.0,16157372.0,63375bf5-4b15-495a-9bd0-ba74468bae1c
3.0,718.6,1248.4,25838442.0,82ba6a67-d02e-4a1d-9af3-b2f33f980336
7.0,437.0,1344.2,26359217.0,b79e3297-fe5f-44e7-b3e9-84a8471a6028
5.0,460.0,938.2,26639634.0,3c0b9dea-6869-4dad-a4ae-f99c4c1162c6
5.0,245.0,1130.0,8529356.0,a0b90763-9c6d-45eb-a5e9-ec53905c7388
5.0,468.0,1510.0,30044700.0,4a052695-98b3-4ec2-a295-d09265babcd0
7.0,285.0,2000.0,24763509.0,d6f6687c-b1da-48ba-b371-65ae6bc017d2
5.0,435.0,1995.0,16691500.0,28f234c5-365f-4758-9b1e-e10c74dc20dc
5.0,445.0,1120.0,19428906.0,69b6419a-03e3-45ea-b635-1ab99cfdac34
4.8,390.0,1656.2,28482376.0,7e62d0b9-82fd-4207-92b7-390af5e140aa
5.0,720.0,2065.0,18754569.0,6898b555-621b-4ec2-a5fb-0020ba428272
5.0,437.0,1837.0,19195225.0,5752be8f-5848-444c-8e88-de3641ff5bf9
3.0,677.0,1077.2,30737731.0,029987c9-28bc-4fdb-86ff-27d4eaebdbd1
5.0,232.4,1058.4,2430282.0,fb69e6a0-f9ac-4309-9c00-7c2429803238
4.8,573.4,1578.8,11346882.0,d9eb1b7d-a1b9-41a1-9f31-8318b4c157db
5.0,400.0,1451.0,37121896.0,15ed6070-9ffb-4462-9979-9aa65c767734
5.0,380.0,1274.0,22573585.0,303b580c-ee40-43ef-94dd-86c4d7245414
5.0,444.8,1464.0,16491202.0,19a82ccb-9887-47ee-a6aa-b387f3e5fd47
2.0,530.0,1668.6,28642614.0,e861f2d8-5c0a-4dcd-8d03-56c85a89fb84
4.6,419.6,1271.4,18634391.0,d77dd57d-8290-4cae-a5d6-29f276eee098
4.6,145.0,348.0,40193132.0,489b8474-c2ba-4f50-8530-975f91aec095
5.0,495.0,1455.0,30879275.0,60e5f1e4-c47a-4645-ae08-0387460cd92b
5.0,673.0,1731.0,39191642.0,8ed1f9ba-9bf9-41ca-af2b-93a362fe4b47
4.6,498.2,1254.2,31493522.0,be91fa25-4900-4df9-aed3-2487cb2e9cf6
4.0,390.0,1310.6,23868177.0,91dab465-6d37-46ff-bfd8-03681be05eac
4.2,351.4,1597.6,23875522.0,048a694b-4b2b-47f7-9c3f-4429daa71dad
5.0,363.4,1416.0,12662172.0,44fd57c6-3fc3-4a93-a6ab-bdc5b04c2ad8
4.8,364.2,1117.0,16275548.0,ec1db9f8-83bf-4698-834f-b2dce896402f
5.0,281.0,1031.0,22673734.0,d1afaf32-e0a8-465f-8384-5f6684a8f895
5.0,290.4,1187.0,10115049.0,d46d5e41-2213-4ebe-8bae-b11852eabdfd
5.0,450.0,1390.0,21632184.0,98930293-7e6d-4a4a-8b8f-db0deea447e1
5.0,380.0,1220.0,19308727.0,1bc8bd4c-a0f8-45b8-8ebb-b6a09a342a1a
5.0,360.0,1250.0,21565418.0,eb7d403c-49da-43bc-83b3-0e77dc27149c
5.0,251.0,830.0,15756776.0,e9999ba2-3d7d-4f20-8a1a-a5655bec90b4
7.0,900.0,2900.0,15623244.0,acc1618b-1478-43ae-9997-2a91138feff0
4.0,951.0,1632.0,9280474.0,4d2d365c-2760-43f0-ae95-cbc94ede0ef4
3.0,429.8,1278.2,22817948.0,2cf4de87-289e-4eca-b50b-2845448181ba
5.0,475.0,1741.0,35486129.0,32c74a04-86b7-4d67-9453-a636f0a9748a
5.0,475.0,2532.0,31313254.0,fafdedee-5fd8-4b63-99a7-a180f02e9f74
5.0,455.0,1235.0,15690010.0,8dd782fc-d17f-4199-959d-0b5bbde5b11d
4.0,160.0,680.0,14221158.0,d1edbd67-1dc9-446c-91fd-52dc393b4b5d
5.0,537.2,1686.6,18160352.0,b63f3f68-9861-44a5-8a19-a873086dc03c
7.0,564.0,2063.0,19462289.0,7e4be28c-f5e9-4d40-8d43-b52623c05808
5.0,325.0,1103.0,15649950.0,bd0b7977-ff57-4d19-b4bb-e41001140bc2
5.0,430.0,722.6,12345033.0,827f6797-8f6d-4534-9369-2c31c9023df1
5.0,330.0,1190.0,14922201.0,db50a599-7e11-434d-9514-16f2d99b189b
5.0,352.0,1155.0,15049056.0,09564ec8-60aa-4580-bfb4-c80b3f8349c8
5.0,500.0,1500.0,79908219.0,9914e585-ab95-4ef7-a9ab-01ca105382f2
4.0,611.2,3660.0,29984611.0,915d39c2-a525-4f45-8cb7-fa875b3f71b7
8.0,1000.0,1500.6,25771676.0,f640c068-8106-4038-8d8d-9c9bd0c23eb4
5.0,470.0,1384.0,22600291.0,00a69d02-6b2d-421c-9f42-abcc7a741333
5.0,270.0,923.0,12418476.0,d67f461e-4b8e-451d-a677-3d4617b002aa
4.6,485.8,979.8,10948956.0,b94f5b2d-24bc-4368-8b4d-a8f0eab6e713
4.0,480.0,1493.4,28128516.0,daa7e929-2af7-4cee-81ad-0b353dc18299
5.0,275.0,1030.0,9073499.0,10766f86-42de-435d-b011-dc82b5950336
5.0,585.0,1710.0,42509912.0,9301609e-748f-472b-a855-c12f867a7b14
7.0,493.0,1517.4,41906348.0,8928643e-ad58-458a-8aec-ff8a8d8f6ea8
5.0,270.0,1030.0,9921428.0,1cee038e-2abe-40a9-ad3c-ff6786b369ee
5.0,500.0,1550.0,17559458.0,47ea4507-15dc-48be-bd45-515d6050cfab
5.0,332.0,1147.8,28575848.0,2eb10390-8225-49b0-8c2f-9055cd504353
5.0,460.0,1480.0,35586278.0,6bb21268-3206-42aa-8016-d143106939bb
9.0,505.2,6830.0,25304314.0,ec6338ca-09ed-41d0-a542-062b80845991
7.0,256.0,2029.0,22266461.0,64b6fa6d-7fa8-4c73-b481-cbccf72871d1
2.0,220.0,340.0,8252278.0,ef8dea6c-8a4f-4eb0-9fb8-595e59eb66d4
5.0,443.0,1604.0,11517135.0,8b603e51-7c4a-4b87-a60c-9719817a47b6
4.4,370.0,1145.0,12218178.0,5d080621-00ea-4bbd-b9e8-2e09e3efd253
5.0,410.0,1255.0,18060203.0,6bf03f9e-3f47-42dd-932e-9c6db37d169f
5.0,360.0,1200.0,23034270.0,50d0c0ae-c059-4301-bfa2-22e6d40dc26f
5.0,505.0,1510.0,35653044.0,c71b7cc9-d4f2-45c1-b4fb-3d17bb1bc264
5.0,500.0,1337.6,78349901.0,3a3424e4-ba46-4f07-9665-8521ee35034b
5.0,3030.0,750.0,20710813.0,d08e7cb6-bb3f-4e12-885c-76b6818c597b
5.0,232.4,1058.4,1534950.0,a540e729-b934-4b70-8f36-0e7c5c4b1b1c
3.0,464.8,1529.6,27056922.0,851dd824-e853-4886-89dd-35d21ac7c882
5.0,918.0,1968.0,30478679.0,feaab49d-2f8f-42b4-bdf5-de47f073483a
4.0,445.0,1416.2,34417873.0,c810993e-e0f0-4743-aacd-a22a6da16a27
5.0,458.0,1530.0,21966014.0,d4e4aec5-7a7e-4b02-9b10-0222b44f366c
5.0,232.4,1058.4,633609.0,0c540128-c29f-4e66-b5bb-e908e3b357ef
5.0,282.4,939.0,10348062.0,21db121b-1d3b-4bdd-8d85-cfa348804207
7.0,649.0,2024.2,27184445.0,337a17c9-7fbd-4f91-91e7-c1fd8b1f3613
5.0,235.0,1187.0,10148432.0,84dd4a3c-3489-4cb1-ac51-ad49c6c2a106
4.0,185.0,975.0,10198506.0,dc6b1683-0c64-446c-bc3d-0a387c28d9c1
5.0,278.0,1095.8,6603157.0,dacf8f92-448c-4545-80e8-91625c52139c
3.0,388.0,1072.8,24796892.0,e02dfef6-c0a1-4100-9863-2fce68c3b9bc
9.0,450.0,1240.0,15155882.0,05f38ab9-6aa5-4c89-9c1a-ee50039d99a3
5.0,480.0,1560.0,24436356.0,926f250e-4918-490e-bc13-d73592075583
3.0,712.4,1916.8,38629472.0,dc47cc82-176e-431c-8c0d-7f141b623664
5.0,300.0,973.2,12017880.0,8dce55ca-6857-4a0b-8334-d2ebfcf785bd
5.0,540.0,1560.0,28709380.0,eeaf8666-a9e4-4377-aa85-b11347741c9c
3.0,627.0,2008.8,31927501.0,5807b559-49b1-45e8-8e6e-b39a1226b1fd
5.4,462.0,1868.8,26472719.0,65bc805d-0082-4060-91c2-bfa74e25a42a
5.0,597.0,1634.0,21164822.0,10249f9e-d990-49fd-b869-ad211914c34d
5.0,520.0,1600.0,29877785.0,40422b52-6803-44e7-bbe4-f4e1878578ab
5.0,536.0,1369.4,25838442.0,9cad38e9-88dc-4213-aa1b-f6ea70826950
6.0,970.0,3489.6,26259068.0,81649701-7a8d-49e8-aab3-3d2882569783
4.0,135.0,368.0,49774053.0,5e314f7b-fdd7-4839-86df-3e4618a12fff
5.0,284.0,1699.2,13012693.0,91682107-31d6-45ca-a84f-a17d89a5eaf0
5.0,500.0,1605.0,20964524.0,0b2622b5-8b3a-4c6d-9477-12c82c806a85
5.0,341.0,1166.0,16150695.0,a15ec5de-f8c3-4aee-8c0f-dd9292b83405
5.0,430.0,1388.8,19882915.0,d312ee77-45e2-4a59-b2d9-3d8df363e218
9.0,2000.0,3800.0,25604761.0,c6ee0326-65b3-4514-87c4-689e9766f449
5.0,528.6,1411.4,82456010.0,d7877513-4044-47dd-937d-23161d499e5b
4.6,411.4,1109.0,16991947.0,22f72301-8c63-4445-bb7d-0b14cf3a0171
5.0,430.0,1240.0,28709380.0,e2259e9b-0b37-485b-9b7e-7240e6141cdc
4.0,430.0,3798.8,38323684.0,3f25fae4-abe3-4dde-adec-efc0f5cd1de9
3.0,590.4,1662.0,33802290.0,0e40e8bd-b3c1-4df9-a053-fe3568c3ce72
5.0,854.0,2000.0,22066163.0,33e16cb8-c95c-4ed8-bc41-04c98cb59a3b
7.0,515.0,1750.0,24937101.0,f7de7329-b25d-4852-a1c8-4854e4901597
5.0,480.0,965.0,42072595.0,f177e861-d9fa-4f38-8523-3c43ca3996ad
5.0,232.4,1058.4,2002312.0,ff0d3c0b-7b2b-4553-bce9-e0703a5106fc
5.0,480.0,1202.8,22847325.0,a5e10ecf-67d4-4b42-b8e3-15ff03010e11
5.0,380.0,1270.0,23247921.0,47e297f1-bdf0-402f-bc9f-b1b0b41381a0
5.0,690.0,1241.0,32488336.0,ce1ae0c5-b799-45ac-b9a4-c9af05fea52b
5.0,425.0,880.0,19315404.0,ef3d5e1f-e1f3-47f4-b6b5-a6d134fd2368
4.8,530.0,1629.0,59161353.0,29255d1a-1ed3-4d0c-9def-e811092212a7
5.0,600.0,1555.0,26646311.0,13f128c3-82c8-4dd1-bb74-a5f9b82ad05a
5.0,402.8,1143.4,15690010.0,f8e122c6-7e30-4ea5-ade3-bad731cabcaa
5.0,424.0,808.0,22172989.0,d03c6f13-9374-47fe-b0f8-ea75fc15345a
5.0,232.4,1058.4,2269376.0,d4d030c5-5094-4f63-ad26-fed4ec382704
4.4,260.0,1060.0,8295676.0,bff388d6-2bd4-42a9-8cd8-7dbe6829d854
5.0,480.0,1197.4,22900738.0,2752664d-7652-4d34-9cfb-90ba16f8ad4e
7.0,775.0,2035.0,55415780.0,c313201b-b520-4dc4-a670-8ead87d011df
5.0,577.0,1234.0,32414893.0,b1d33972-b85c-4059-a2a4-758844cffbdf
5.0,495.0,1423.4,23000887.0,d3e54160-375e-49e0-bc7e-0f71cef71b43
4.6,783.0,1199.4,32774762.0,c555c22e-fdb9-4c25-a980-1e7364f6a164
5.0,430.0,1840.0,17492692.0,f76b3d26-8401-4086-9313-8d24eb92b025
3.0,674.4,1374.6,37672048.0,3abf509a-fcc6-471a-9510-c68ebab8777f
5.0,245.0,1130.0,8312367.0,d8228d09-3aee-4ea7-92e2-0a6c77df7177
3.0,435.6,1373.2,30657612.0,dcb847a6-9dde-47ae-87f1-eae760092b84
4.0,430.0,1358.0,38390450.0,0b4804ef-136c-4f76-943f-c77832fd3203
5.0,305.0,1454.0,12218178.0,b7f71abb-1b53-4a9a-89c6-65945d089794
5.0,610.0,1800.0,50808926.0,b4ece352-dd6e-46fd-89d8-945710058d6d
5.0,456.0,1216.0,20397013.0,059d8a1d-eef6-4f32-936d-55c8a63cf9bc
5.0,435.4,1440.8,17781789.0,3b10cc2f-3295-43c9-bb51-200d96e14b0f
5.0,460.0,1385.0,30545445.0,d574ef60-959b-4083-a77f-0bff64648994
5.0,280.0,952.0,11437016.0,7dd50a9f-24d5-4e10-9510-1accbea6f1ac
5.0,232.4,1058.4,2202610.0,d61fbd71-f3b4-4d81-9042-dd07ca568f21
5.0,505.0,1397.4,20397013.0,aca85250-f113-4b36-9453-e2ea311cdb29
5.0,350.0,1000.0,16484525.0,066287e2-e5a3-4c63-befb-35ac46a61639
5.0,200.0,870.0,6469625.0,da6bb85f-a81a-4b98-a926-0b76a4216a66
5.0,1795.0,894.0,66031574.0,a3e8686c-181e-4332-af81-824fcc38120c
5.0,495.0,1500.0,24870335.0,2a16fa2d-249a-4884-8479-ae688d0cd073
5.0,380.0,1200.0,26472719.0,61c2853d-9d99-47e7-8926-ab3d84fc449d
2.0,280.0,1448.6,23234568.0,a689b87d-b45a-43aa-a2c4-626060db6a15
5.0,620.0,1680.0,57018164.0,6622ee23-4031-4dfc-a345-683fdf0b2136
5.0,380.0,760.0,20563928.0,2e50c744-c30d-4a03-83b9-959d9ea3959c
2.0,235.0,1438.8,28108486.0,37864fa2-cd2a-408e-b4cf-c005a455c1b4
6.0,1030.0,4630.0,33356294.0,a07e3b28-20de-4710-b898-3537bf74ef45
5.0,378.0,1724.0,29377040.0,50200e3a-860c-404a-a561-f1d0de94f2b5
4.0,435.0,1715.2,31600348.0,f8c60b11-cd9e-4d13-9d3e-e139751a3017
5.0,350.0,1305.0,11770846.0,b102243e-0fc4-4d03-9029-6fb09094e504
2.0,280.0,2174.6,19963034.0,e1f23fce-a248-4675-a7c8-fa64e8f45221
5.0,430.0,1840.0,14121009.0,3f0bcc55-e0a6-4278-a00b-a4b800eb8ff6
5.2,519.4,1972.4,15883631.0,f361f682-b49d-4bc3-8106-34b7ef62b08f
5.0,374.0,1156.0,20196715.0,edace177-df94-46c9-b55b-f005e606eab1
5.0,577.0,1234.0,38290301.0,89233bd1-4c05-4e10-a8c7-34d859a88064
5.0,420.0,1345.2,26823240.0,a529400c-510a-412b-a961-8a5b5aa73e69
5.0,488.0,1547.0,22800589.0,acaa23a6-64c9-4d35-b580-b87cda310624
5.0,460.0,1385.0,28041720.0,791c0895-3ebf-439b-a25f-bd87b0a91be5
5.0,280.0,952.0,12531978.0,f147b70c-5790-4bb7-8b08-6142b3bb9e7b
2.0,492.8,1577.2,28242018.0,87ff7ed9-5522-400a-a632-8ab8fd8020a2
5.0,495.0,1500.0,28876295.0,6c242bdb-40c4-43bf-b001-d0717f9acc5b
5.0,470.0,1384.0,22533525.0,68d1416e-3344-4571-b6a6-247393b3663d
5.0,470.0,1455.0,27273911.0,ff123673-1501-4afd-995b-c64ba3d16cc0
5.0,330.0,1150.0,22099546.0,1b6a919c-e87e-4cf5-a57f-05275cd0ef89
5.0,1179.0,1794.0,40226515.0,5790e140-45da-4751-bd58-cf407907b481
5.0,480.0,962.0,21865865.0,915924ba-4018-4d6e-8d95-2ba9e65c268a
5.0,555.0,1752.0,26706400.0,5ce97ba0-a094-423d-bb82-8b5b9471a1ea
5.0,280.0,1120.0,29977934.0,1f710fda-6a8b-407d-85b1-9ded883e657c
5.0,490.0,1430.0,23254598.0,67e9ee60-9e42-4b86-8d5b-260da2a6fb49
4.0,271.8,677.8,9012742.0,b91ccb1f-90a5-4234-af16-b16c60daf703
5.0,555.0,1752.0,26839932.0,2d95efc7-80c9-4429-935c-630e0d965908
4.0,185.0,975.0,11750816.0,b6b702a8-a3a0-42ed-bdf1-94986dc80434
5.0,666.0,2024.2,27200468.0,28f9f082-3f85-44fd-8f33-4b9efc3fccf3
4.4,364.0,1764.4,16387047.0,2dc7a115-bd20-4cbe-9283-77b3bff2b635
5.0,565.0,1660.0,34651554.0,da6e0cad-09d5-4d01-bfc1-231f01757edd
5.0,295.0,1574.8,57021502.0,8ff22ae4-20ac-416c-ae89-f08b06a7ed47
3.0,416.0,1351.2,29083270.0,eaf7dfde-294f-4eaf-b015-17388541141b
5.0,350.0,1000.0,16284227.0,50fbdbf0-1a1a-4253-9e1c-e2b44ddfa5b4
5.0,232.4,1058.4,666992.0,f4d5ba07-782d-4307-a072-f4614e376ade
2.0,438.6,1683.8,28466352.0,547432ab-064f-4209-89c1-6031f8fa83d6
6.0,497.2,2080.0,34034636.0,f2fd0fce-b683-4f3e-94bf-e15901165f1b
5.0,375.0,1150.0,13553498.0,1c3f2d80-36f6-4422-a19a-be8fcc270f6b
3.0,428.8,1352.4,23691247.0,6317148f-9198-4408-9c6c-3bf3772c679f
5.0,782.0,1554.0,47003264.0,e1fb59a0-ae0b-4b3d-a038-38a3842369bd
5.0,520.0,1600.0,12084646.0,a20a5ce7-a91c-4674-98e1-b5f9a39172c6
3.0,508.0,2108.0,31326607.0,407e6975-2388-41cc-83d3-673a202815da
5.0,490.0,1430.0,24289471.0,04fefbfc-7a0e-4749-99c2-19ac328fd3df
5.0,430.0,1840.0,18727863.0,88fc74f9-926d-4814-bc4d-fb652e51ac8d
9.0,494.0,3716.2,39690384.0,378c4e61-7834-4451-b121-871cd99bc5ac
4.0,335.0,1227.2,41061090.0,9163dcde-efa9-4ee7-88b7-83406802e0cc
3.0,514.8,1256.6,21441233.0,b39c8d8d-2797-4b0b-aa07-815ac0291b1a
5.0,232.4,1058.4,4333113.0,586e78f7-1427-44ea-bea8-f39e3119c914
5.0,451.0,1099.0,45334114.0,d0979d10-bf0b-472d-8997-53363c9cf190
2.0,483.0,1514.0,18371333.0,6990c516-ce4b-471e-bdf7-98c6577bbdce
5.0,288.0,1038.0,8512665.0,9d8668d1-b713-4351-914e-0810efe0c099
5.0,480.0,1765.6,27841422.0,56c9a063-83a7-4483-9d99-6dc5881d75ce
5.0,480.0,1360.0,17692990.0,73221229-c13d-4498-b457-e179a01a8164
2.0,382.6,425.0,41144548.0,f3982b84-4828-4561-9121-0b1939aa6ada
4.0,951.0,858.2,8138775.0,923872fe-4de6-41eb-b448-70f3ed9c015f
5.0,1557.0,1411.4,40193132.0,43923d68-78da-4ff1-9cdc-2ba7f7cff5c4
2.0,473.0,1899.4,27165750.0,4e94d97f-3d4c-4857-a625-e36d2de18912
2.0,727.4,3985.6,25533989.0,32e225b7-b597-45c8-9030-a1afcc743a54
5.0,460.0,1287.4,34384490.0,2c7875b8-998f-4e59-a281-a3d356ed417e
3.0,482.0,3716.2,39715087.0,11318bdb-a390-4e41-b2af-c79b8ba88b76
2.0,235.0,339.0,79451540.0,65f2b9a6-601e-43b0-bf02-6cd69c7731de
5.0,520.0,1882.0,47203562.0,2d030f95-26b4-4005-9ad4-b450930bc29b
5.0,338.0,1610.0,10005553.0,cba89c65-9580-4f36-948c-0fbe6a3a0761
4.6,343.0,1156.0,16037193.0,76795b83-73c7-425c-b8dc-5fcbe679b415
5.0,470.0,1510.0,26746460.0,1c02f91d-121e-4581-a529-a938f64a5599
5.0,450.0,480.0,33249468.0,53c996d9-76d0-4fea-9049-f4f7d95093cb
5.0,506.0,1710.8,33506517.0,d005f01b-549a-4ac4-86c6-c1be10730a09
5.0,480.0,1300.0,28842912.0,a75053e6-1026-430f-8cab-f12fae3f3b4a
4.2,214.6,842.4,7510507.0,00af2aad-f998-44e9-aa1a-072d7180a6be
5.0,430.0,1598.0,21932631.0,57238ebd-3494-47f4-a96e-af8df9fc9b04
5.0,434.0,1523.4,19228608.0,fbfd5bdf-d3f9-4598-98ae-c7eb6aee06d8
5.0,489.0,784.0,53546332.0,6ad52fb1-9590-443c-9815-127a7d26dcd3
5.0,470.0,1355.0,26205655.0,d3803dd5-045f-4c3a-837f-7254f3c007fa
5.0,470.0,1358.8,25471229.0,26a37de1-b8a6-4341-af58-088491f347fe
5.0,469.8,1800.0,31400050.0,432ea13f-6ffe-4c2f-ba7a-5a87468334be
5.0,281.0,1031.0,27607741.0,c9e8513a-6d04-4537-84aa-4dfcb2db3553
4.0,225.0,870.0,10976330.0,c9370394-1a93-486c-8a7f-042d5df9a934
5.0,490.0,1430.0,36006904.0,043da47f-4bf1-4281-aed5-3d21d348d732
5.0,232.4,1058.4,1195111.0,35ba969a-792e-484a-bf41-8545b00e9249
