Marque,Modele,Annee,Prix,Immatriculation,Vitesse_maximale,0_a_100_km/h,Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,poids_a_vide,ptac,ptra,charge_utile,poids_tracte_freine,poids_tracte_non_freine,materiau_des_jantes_Alu,materiau_des_jantes_Aluminium,materiau_des_jantes_Enjoliveurs,materiau_des_jantes_Peintes,materiau_des_jantes_nan,types_de_pneumatiques,taille_des_roues_avant,taille_des_roues_arriere,type_de_roues_de_secours,nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Boite_de_vitesses,Mode_de_transmission,puissance_commerciale,puissance_fiscale,consommation_mixte,emission_de_co2,energie_Electrique,energie_Essence,energie_Gaz,energie_Hybride,boite_de_vitesses_Manuelle,carrosserie,longueur,largeur,hauteur,empattement,reservoir,porte_a_faux_avant,porte_a_faux_arriere,voies_avant,voies_arriere,garde_au_sol
10962436.316249881,19392228.21034588,24852220.377142854,8492635,aeadeb5b-87ae-4767-9b89-d85f1a374fc8,168.0,11.1,898.0,2250.0,140.0,12.0,9.5,66.0,72.2,73.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,27912203.44233807,18940612.851445664,21681371.152758133,13322549.713302333,1040.0,1550.0,2340.0,510.0,1090.0,534.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,19219847.23333333,19158817.717391305,28263347.843927357,5.0,320.0,1200.0,5.1,115.0,5.8,4.7,14065157.677058354,19470409.71635553,90.0,5.0,5.1,115.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,4.09,1.73,1.56,2.59,50.0,0.835,0.656,1.4382,1.4289999999999998,207.0
15242921.062580578,13283420.218718925,23781795.36986361,13843930,82b6e58f-558c-4850-a405-2176855abe9c,212.0,7.6,1390.0,5800.0,220.0,16.0,10.0,110.0,76.5,75.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,27118037.97763154,31460359.978947368,21681371.152758133,25103235.304740407,1254.0,1705.0,3022.0,634.0,1200.0,556.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,21639878.320469342,21639878.320469342,28263347.843927357,5.0,270.0,2095.8,5.9,139.0,7.5,5.1,29809416.300904974,19470409.71635553,106.8,8.0,5.9,139.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,4.08,1.69,1.42,2.47,45.0,0.848,0.735,1.449,1.441,157.8
31031528.94953271,38466818.78940138,23781795.36986361,84993118,45636bd1-563b-4bb3-9564-cb2ca99a0b13,250.0,4.5,3993.0,5100.0,600.0,32.0,10.1,320.0,84.5,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72432422.32934584,50516393.43037311,31460359.978947368,38283176.946385056,31321804.996435992,1920.0,2570.0,4870.0,650.0,2300.0,750.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,35607522.81398724,34434248.673339844,24715394.52808989,5.0,520.0,902.2,9.1,213.0,12.6,7.1,56590681.6535342,41172700.47964377,354.2,33.0,9.1,213.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,5.14,1.95,1.46,2.99,82.0,1.0,1.143,1.644,1.635,144.6
31031528.94953271,22582994.546754092,26206137.576086953,21865865,56682647-cc45-4d30-bcee-ec27865a1afb,244.0,6.7,1984.0,4200.0,320.0,16.0,10.32,140.0,78.1,87.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,32552829.481692765,1360.0,1845.0,3445.0,485.0,1600.0,680.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,19219847.23333333,19158817.717391305,24715394.52808989,5.0,365.0,1100.0,5.6,126.0,7.1,4.7,29809416.300904974,19470409.71635553,190.0,10.0,5.6,126.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,4.24,1.78,1.42,2.6,50.0,0.87,0.769,1.543,1.514,156.2
16585205.985079305,16165090.218626492,17291964.16737069,9747836,4a50d60a-1957-4eea-9308-64b7075a3414,180.0,11.5,1997.0,1900.0,205.0,8.0,17.6,66.0,85.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,13322549.713302333,1070.0,1585.0,2685.0,515.0,1100.0,499.0,0.0,0.0,0.0,0.0,1.0,20595607.53743471,17640670.150118858,17640670.150118858,22727267.49712092,5.0,245.0,1130.0,5.0,136.0,6.6,4.1,14065157.677058354,19470409.71635553,90.0,5.0,5.0,121.6,0.0,0.0,0.0,0.0,1.0,15662558.052013423,3.84,1.65,1.43,2.44,50.0,0.78,0.6,1.42,1.42,110.0
17294140.7506944,22397542.566192277,27236479.628398698,21598801,c6c2e1eb-3b1a-4f7e-98d4-fdd0fda1a294,198.0,10.1,1332.0,5500.0,270.0,16.0,10.5,117.0,72.2,81.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,23680251.431862675,1390.0,1885.0,3385.0,495.0,1500.0,695.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27219165.322312526,27219165.322312526,24715394.52808989,5.0,400.0,1689.4,6.9,156.0,6.459999999999999,4.58,29809416.300904974,19470409.71635553,160.0,8.0,6.9,156.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.39,1.81,1.59,2.65,55.0,0.9018,0.912,1.56,1.56,158.4
17391982.64691008,22287234.833195996,25832107.02046782,16778296,aea4309b-9fe8-400e-b80c-e1f4ed52d142,186.0,10.1,1395.0,5000.0,200.0,16.0,10.0,92.0,76.5,75.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,20111375.11423069,1305.0,1925.0,3225.0,567.0,1300.0,690.0,0.0,1.0,0.0,0.0,0.0,25234605.32917772,21020014.915203627,21020014.915203627,19476528.53862105,5.0,510.0,1760.0,5.8,134.0,6.9,5.2,29809416.300904974,19470409.71635553,138.0,7.0,5.8,134.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.22,1.79,1.69,2.58,55.0,0.877,0.772,1.541,1.537,180.0
28422910.714670256,27446078.2977724,26206137.576086953,31683138,e8f3a3f8-3340-4c41-8112-c3439856fa73,153.0,8.44,2999.0,2750.0,350.0,16.0,12.5,100.0,95.8,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,25504888.160491057,1950.0,3500.0,6500.0,847.2,3000.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,27185517.79958852,27185517.79958852,22727267.49712092,2.0,573.4,1732.8,8.9,234.0,8.760000000000002,5.979999999999999,24202373.90138675,19470409.71635553,140.0,8.0,8.9,187.6,0.0,0.0,1.0,0.0,1.0,31063938.40633433,6.36,2.05,2.52,4.04,15.0,0.948,1.38,1.81,1.79,174.2
20951047.019662928,13074116.232917301,21846676.895059973,12338357,4088e505-691d-47ee-9423-4e13e250f81b,177.0,11.9,1390.0,3800.0,132.0,16.0,10.5,63.0,76.5,75.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,14578267.926472178,1104.0,1580.0,2737.0,551.0,1200.0,550.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,17963404.464045398,17963404.464045398,22727267.49712092,5.0,280.0,952.0,5.8,135.0,7.7,4.7,29809416.300904974,19470409.71635553,91.2,5.0,5.8,135.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,3.97,1.68,1.46,2.47,45.0,0.8158,0.7174,1.463,1.456,102.0
17044474.43054762,21923647.453294385,17897345.95668386,12819072,4af2914f-c647-451e-afbb-bdae4d7722fa,178.0,13.4,1686.0,2300.0,240.0,16.0,18.4,74.0,79.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,13707288.63468087,1380.0,1935.0,3235.0,555.0,1300.0,621.8,0.0,1.0,0.0,0.0,0.0,20595607.53743471,11612038.528671443,11489789.38295976,22727267.49712092,5.0,405.0,2005.0,5.2,139.0,6.6,4.4,14065157.677058354,19470409.71635553,94.8,6.0,5.2,139.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,4.05,1.69,1.62,2.63,53.0,0.8146000000000001,0.7224,1.499,1.464,148.4
16585205.985079305,21947209.10654792,23781795.36986361,17092096,4f7656cb-d41d-430d-8334-72c9f4b15196,190.0,11.4,1560.0,1750.0,270.0,8.0,17.34,82.0,75.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,20342929.7945629,1205.0,1860.0,3160.0,539.0,600.0,650.0,0.0,1.0,0.0,0.0,0.0,25234605.32917772,19219847.23333333,19158817.717391305,25133822.87264151,5.0,348.0,1201.0,3.7,95.0,4.1,3.4,21891063.633705564,19470409.71635553,112.0,5.0,3.7,95.0,0.0,0.0,0.0,0.0,0.0,15662558.052013423,4.28,1.82,1.5,2.61,60.0,0.926,0.742,1.536,1.531,107.0
6922408.001760564,21623264.61652692,28099849.68378378,8945976,8c2a61fe-0df4-4d98-91c4-646332ec53f2,167.6,12.22,1043.0,7500.0,102.0,16.0,10.3,88.0,77.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,12179055.95026178,12785061.217168195,16749752.8591224,19422344.03594905,250.0,1395.0,2481.0,461.0,1020.0,451.0,0.0,0.0,0.0,0.0,1.0,10290846.46232733,10254657.22068051,14666398.791547371,19476528.53862105,4.4,260.6,787.0,5.42,137.0,7.039999999999999,4.5200000000000005,10725118.066160789,7465621.600713013,71.6,10.0,3.26,106.0,0.0,1.0,0.0,0.0,1.0,8815288.687960688,2.27,0.9,1.4,1.52,21.0,0.7624000000000001,0.6472,1.437,1.451,150.0
17044474.43054762,16545635.04548552,20170005.34561081,20397013,a100a911-7ea6-4cc3-8383-26b2d24f4500,244.0,6.2,1998.0,2500.0,320.0,16.0,8.8,177.0,86.0,86.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,16466949.303909805,18940612.851445664,21681371.152758133,32301374.641058803,1393.0,1840.0,3110.2,447.0,995.0,644.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,26253576.94411516,25332473.363990422,21336615.20880968,5.0,350.0,1295.0,9.2,221.0,13.0,7.0,24202373.90138675,19470409.71635553,137.8,16.0,9.2,221.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,4.29,1.79,1.44,2.61,52.0,1.0416,1.0459999999999998,1.488,1.488,124.4
28422910.714670256,24798564.413778126,23781795.36986361,28290090,798bf9ce-7109-4d5d-adb8-16e849cfbc9a,100.0,7.779999999999999,2298.0,1250.0,310.0,16.0,15.96,92.0,82.9,87.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,16749752.8591224,20111375.11423069,1493.6,3500.0,3826.0,558.0,1780.0,746.0,0.0,0.0,0.0,0.0,0.0,16426158.864086408,29279162.85987592,29279162.85987592,22727267.49712092,7.0,424.6,1181.2,6.8,166.2,9.16,5.42,24202373.90138675,33864912.690795355,136.0,8.0,7.340000000000001,136.0,0.0,0.0,0.0,0.0,1.0,24360554.78553206,6.2,2.07,2.55,3.68,100.0,0.8562,1.674,1.5548,1.5472,164.6
17044474.43054762,23357608.323367514,20170005.34561081,17933348,926b8be6-70f3-413c-9a4e-54eb9f328401,155.0,17.5,2221.4,4510.0,152.6,10.4,10.4,68.8,100.58,81.14000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,23357608.323367517,1209.8,2760.0,3506.8,612.4,1490.0,681.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,9.0,389.0,2279.6,7.7,205.0,9.3,6.8,24202373.90138675,19470409.71635553,112.2,7.0,7.7,205.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,4.78,1.9,1.94,3.1,90.0,0.8608,0.8480000000000001,1.5662,1.5598,119.8
44721675.53400598,27753325.89964939,28099849.68378378,51943948,5c2aea53-68b8-4aa2-9f2d-02108440f8cf,191.0,6.1,2996.0,5500.0,550.0,24.0,10.5,294.0,83.0,92.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40563542.01660886,25432239.11804961,31460359.978947368,34443552.83723165,32195189.94821818,2286.0,3165.0,5012.0,850.0,3500.0,750.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,14142998.07117853,14149700.4009324,19476528.53862105,5.0,857.0,1946.0,9.6,220.0,12.2,8.1,36789851.15366431,35372498.8908031,400.0,29.0,9.6,220.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,5.02,2.01,1.97,3.02,84.0,0.8718,1.1253999999999995,1.704,1.67,218.0
31031528.94953271,26913382.58450171,17897345.95668386,20290187,b591badb-4ed3-42f3-a441-571c1e575021,201.0,11.2,1896.0,1900.0,285.0,8.0,19.0,85.0,79.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,22927900.761365093,1507.2,2000.0,3702.6,609.2,1480.0,734.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.4,528.8,1648.8,5.0,137.0,7.8,4.5,24202373.90138675,19470409.71635553,143.2,7.0,5.0,137.0,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.59,1.94,1.43,2.64,70.0,0.9360000000000002,0.9156,1.5622,1.5445999999999998,141.6
17391982.64691008,18616151.53862955,17897345.95668386,19355463,d4ce0e89-5fc5-4390-9c03-e796b89bb59f,205.0,9.7,1968.0,1750.0,320.0,16.0,18.0,100.0,81.0,95.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,25504888.160491057,1335.0,1995.0,3395.0,660.0,1400.0,650.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,24415846.830128152,24041486.527868904,22727267.49712092,5.0,560.0,1350.0,5.5,140.0,6.9,4.6,24202373.90138675,19470409.71635553,128.4,7.0,5.5,140.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.57,1.77,1.46,2.58,55.0,0.918,1.076,1.539,1.528,140.0
34756270.88790035,29974566.00198269,21846676.895059973,29243508,d924c2b3-b9df-4a4d-98ca-8ec0b6f4e425,230.0,8.1,1995.0,4250.0,210.0,16.0,12.0,125.0,84.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19406938.01574803,31460359.978947368,38283176.946385056,28607188.75370937,1360.0,1810.0,4238.0,450.0,1400.0,695.0,0.0,1.0,0.0,0.0,0.0,35110778.17001198,24415846.830128152,24041486.527868904,19476528.53862105,4.0,440.0,1602.0,6.6,154.0,8.6,5.4,24202373.90138675,33864912.690795355,183.2,10.0,6.6,154.0,0.0,1.0,0.0,0.0,1.0,41974511.39970119,4.61,1.78,1.4,2.76,63.0,0.8,1.052,1.5,1.513,143.0
17407682.681198917,20221245.42218505,22759573.030104388,26973464,7350fb7c-a9a2-458a-9179-7dba79c678ba,222.0,8.5,1995.0,2000.0,400.0,16.0,16.0,131.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,30130589.349512663,1539.0,1997.0,3517.0,475.0,1500.0,650.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,31848052.68573924,29280566.216726888,25133822.87264151,4.0,423.0,873.0,5.7,144.0,7.7,4.7,24202373.90138675,19470409.71635553,180.0,10.0,5.7,144.0,0.0,0.0,0.0,0.0,1.0,41974511.39970119,4.64,1.81,1.4,2.69,66.0,1.022,0.928,1.547,1.542,120.0
16393837.872367956,21164577.85563177,24852220.377142854,8606137,45b6ec3a-588c-416a-941e-442ff5c1e1f3,165.0,12.3,1242.0,4800.0,118.0,16.0,11.0,69.0,73.0,74.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,21862229.67305906,945.0,1480.0,2480.0,535.0,1000.0,400.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,13897522.38238955,13897522.38238955,25133822.87264151,4.0,211.0,892.0,5.0,116.0,6.1,4.4,14065157.677058354,19470409.71635553,94.0,5.0,5.0,116.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,3.85,1.7,1.51,2.43,42.0,0.82,0.6,1.49,1.495,140.0
21586736.28467383,23335409.968656406,25879749.69071874,22633674,be35cf12-fb84-4eeb-bdca-f477ef625052,212.0,7.8,1598.0,1700.0,260.0,16.0,10.5,135.0,77.0,85.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,29236868.341973256,1405.0,1800.0,3759.0,518.4,1000.0,500.0,0.0,1.0,0.0,0.0,0.0,16426158.864086408,31848052.68573924,29280566.216726888,28263347.843927357,4.0,330.0,1080.0,7.1,166.0,9.5,5.7,29295262.692050077,19470409.71635553,125.4,11.0,7.1,166.0,0.0,1.0,0.0,0.0,0.0,25809557.077395577,4.12,1.79,1.52,2.6,47.0,0.764,0.749,1.006,0.99,124.0
33414975.833659492,23788471.693566017,17897345.95668386,17859905,346cd1f6-5ed8-4557-86cd-33c1602dca26,170.0,13.9,1498.0,3500.0,140.0,8.0,11.0,70.0,83.0,69.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,14827864.65085902,1300.0,1835.0,2835.0,535.0,1000.0,637.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,21850507.01113763,21444032.40040015,19476528.53862105,5.0,458.0,1530.0,6.9,166.0,8.5,6.0,23302992.22058297,19470409.71635553,112.2,6.0,6.9,166.0,0.0,1.0,0.0,0.0,0.0,23426411.04068857,4.27,1.78,1.6,2.78,54.0,0.842,0.65,1.552,1.547,141.8
16585205.985079305,25009344.379306383,21846676.895059973,21031290,0e78a665-1a6b-4186-9277-395ce763403e,217.0,9.5,1598.0,1400.0,240.0,16.0,10.5,115.0,77.0,85.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,28710616.912489228,1430.0,2015.0,3600.0,638.0,1800.0,647.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,21399671.091601733,21399671.091601733,28263347.843927357,5.0,560.0,1598.0,7.3,169.0,10.4,5.5,29295262.692050077,19470409.71635553,156.0,9.0,7.3,169.0,0.0,1.0,0.0,0.0,0.0,25809557.077395577,4.81,1.83,1.48,2.82,72.0,0.985,1.011,1.576,1.548,146.0
26925438.46925379,22066587.802729808,25832107.02046782,18721186,a5099cb3-7bce-479a-95d3-daa81c09165c,190.0,11.9,1560.0,3600.0,270.0,8.0,16.0,84.0,75.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,17895679.00867828,1291.0,1890.0,3051.0,546.2,1300.0,650.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,19219847.23333333,19158817.717391305,19476528.53862105,5.0,615.0,1032.0,3.4,88.0,3.8,3.1,24202373.90138675,19470409.71635553,120.8,5.0,3.4,88.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.37,1.78,1.42,2.65,52.0,0.908,0.815,1.559,1.546,137.8
